4844,Skyrover CC,(unknown),(unknown),WLK,SKYWATCH,South Africa,N
4845,Safarilink Aviation,(unknown),(unknown),XLK,SAFARILINK,Kenya,N
4846,SENEAM,(unknown),(unknown),XMX,SENEAM,Mexico,N
4847,Southport Air Service,(unknown),(unknown),XPG,(unknown),United States,N
4848,Spectrum Air Service,(unknown),(unknown),XSA,(unknown),United States,N
4849,Stephenville Aviation Services,(unknown),(unknown),XSN,(unknown),Canada,N
4850,Servicios Aereos Textra,(unknown),(unknown),XTA,TEXTRA,Mexico,N
4851,Sector Airlines,(unknown),(unknown),XTR,EXTER,Canada,N
4852,Skyplan Services,(unknown),(unknown),XXS,(unknown),Canada,N
4853,Stewart Aviation Services,(unknown),(unknown),YBE,YELLOW BIRD,United States,N
4854,Sirin,(unknown),R1,(unknown),(unknown),(unknown),N
4855,Star Air,(unknown),S6,(unknown),(unknown),Denmark,N
4856,Servicios Aereos Integrales / Flyant,(unknown),(unknown),FYA,FLYANT,Spain,N
4857,State Flight Academy of Ukraine,(unknown),(unknown),UFA,FLIGHT ACADEMY,Ukraine,N
4860,Trans Jet Airways,(unknown),(unknown),SWL,TRANSJET,Sweden,N
4861,Turbot Air Cargo,(unknown),(unknown),TAC,TURBOT,Senegal,N
4862,Tranporte Aereo Dominicano,(unknown),(unknown),TAD,TRANS DOMINICAN,Dominican Republic,N
4863,TAME,(unknown),EQ,TAE,TAME,Ecuador,Y
4864,Trans International Express Aviation,(unknown),(unknown),BAP,BIG APPLE,United States,N
4865,TAG Aviation USA,(unknown),(unknown),TAG,TAG U-S,United States,N
4866,Talair,(unknown),(unknown),TAL,TALAIR,Papua New Guinea,N
4867,TAM Brazilian Airlines,(unknown),JJ,TAM,TAM,Brazil,Y
4868,Transaustralian Air Express,(unknown),(unknown),AUC,AUSCARGO,Australia,N
4869,TAP Portugal,TAP Air Portugal,TP,TAP,AIR PORTUGAL,Portugal,Y
4870,Tunisair,(unknown),TU,TAR,TUNAIR,Tunisia,Y
4871,Transportes Aereos Tauro,(unknown),(unknown),TAU,TRANSTAURO,Mexico,N
4872,Travelair,(unknown),(unknown),TAX,TRAVELAIR,Germany,N
4873,TNT Airways,(unknown),3V,TAY,QUALITY,Belgium,N
4874,Transbrasil,(unknown),(unknown),TBA,TRANSBRASIL,Brazil,N
4875,Turbine Air Cargo UK,(unknown),(unknown),TBC,(unknown),United Kingdom,N
4876,Thunderbird Tours,(unknown),(unknown),TBD,ORCA,Canada,N
4877,Tropical Airways,(unknown),M7,TBG,(unknown),Haiti,N
4878,Trinity Air Bahamas,(unknown),(unknown),TBH,(unknown),Bahamas,N
4879,TAB Express International,(unknown),(unknown),TBI,TAB INTERNATIONAL,United States,N
4880,Taban Air Lines,(unknown),(unknown),TBM,TABAN AIR,Iran,N
4881,Teebah Airlines,(unknown),(unknown),TBN,TEEBAH,Sierra Leone,N
4882,Tubelair,(unknown),(unknown),TBR,TUBELAIR,Tunisia,N
4883,Tobago Express,(unknown),(unknown),TBX,TABEX,Trinidad and Tobago,N
4884,Tropican Air Services,(unknown),(unknown),TCA,TROPICANA,Egypt,N
4885,Transporte del Caribe,(unknown),(unknown),TCB,TRANSCARIBE,Colombia,N
4886,Trans Continental Airlines,(unknown),(unknown),TCC,TRANSCAL,Sudan,N
4887,Tchad Airlines,(unknown),(unknown),TCD,TCHADLINES,Chad,N
4888,Trans-Colorado Airlines,(unknown),(unknown),TCE,TRANS-COLORADO,United States,N
4889,Thai Air Cargo,(unknown),T2,TCG,THAI CARGO,Thailand,Y
4890,Transcontinental Air,(unknown),(unknown),TCH,TRANS GULF,Bahrain,N
4891,Teledyne Continental Motors,(unknown),(unknown),TCM,TELEDYNE,United States,N
4892,Trans Continental Airlines,(unknown),(unknown),TCN,TRANSCON,United States,N
4893,Transcorp Airways,(unknown),(unknown),TCP,TRANSCORP,United Kingdom,N
4894,Transcontinental Sur,(unknown),(unknown),TCT,TRANS-CONT,Uruguay,N
4895,Transglobal Airways Corporation,(unknown),(unknown),TCU,TRANSGLOBAL,Philippines,N
4896,Thomas Cook Airlines,(unknown),FQ,TCW,THOMAS COOK,Belgium,Y
4897,Thomas Cook Airlines,(unknown),MT,TCX,KESTREL,United Kingdom,Y
4898,Twin Cities Air Service,(unknown),(unknown),TCY,TWIN CITY,United States,N
4899,Tadair,(unknown),(unknown),TDC,TADAIR,Spain,N
4900,Tellavia / Flight One,(unknown),(unknown),TDE,TELLURIDE,United States,N
4901,Transportes Aereos de Ixtlan,(unknown),(unknown),TDI,TRANSIXTLAN,Mexico,N
4902,Tandem Aero,(unknown),TQ,TDM,TANDEM,Moldova,N
4903,TRADO,(unknown),(unknown),TDO,TRADO,Dominican Republic,N
4904,Trade Air,(unknown),(unknown),TDR,TRADEAIR,Croatia,N
4905,Taxi Aero Nacional Del Evora,(unknown),(unknown),TDV,TAXI EVORA,Mexico,N
4906,Tradewinds Airlines,(unknown),(unknown),TDX,TRADEWINDS EXPRESS,United States,N
4907,Tenir Airlines,(unknown),(unknown),TEB,TENIR AIR,Kyrgyzstan,N
4908,Teamline Air,(unknown),L9,TLW,Teamline,Austria,N
4909,Tecnicas Fotograficas,(unknown),(unknown),TEF,TECFOTO,Spain,N
4910,Tempelhof Airways,(unknown),(unknown),TEH,TEMPELHOF,United States,N
4911,Telford Aviation,(unknown),(unknown),TEL,TELFORD,United States,N
4912,Tech-Mont Helicopter Company,(unknown),(unknown),TEM,TECHMONT,Slovakia,N
4913,Tennessee Airways,(unknown),(unknown),TEN,TENNESSEE,United States,N
4914,Territorial Airlines,(unknown),(unknown),TER,TERRI-AIRE,United States,N
4915,TAES Transportes Aereos de El Salvador,(unknown),(unknown),TES,TAES,El Salvador,N
4916,Transeuropean Airlines,(unknown),UE,TEP,TRANSEURLINE,Russia,N
4917,Tepavia-Trans Airlines,(unknown),(unknown),TET,TEPAVIA,Moldova,N
4918,Trans-Florida Airlines,(unknown),(unknown),TFA,TRANS FLORIDA,United States,N
4919,Tair Airways,(unknown),(unknown),TFB,ROYAL TEE-AIR,Philippines,N
4920,Talon Air,(unknown),(unknown),TFF,TALON FLIGHT,United States,N
4921,Trabajos Aereos Murcianos,(unknown),(unknown),AIM,PIJO,Spain,N
4922,Thai Flying Helicopter Service,(unknown),(unknown),TFH,THAI HELICOPTER,Thailand,N
4923,Transport Facilitators,(unknown),(unknown),TFI,(unknown),United States,N
4924,Transafrik International,(unknown),(unknown),TFK,(unknown),Sao Tome and Principe,N
4925,Transportes Aereos del Pacifico,(unknown),(unknown),TFO,TRANSPORTES PACIFICO,Mexico,N
4926,Thai Flying Service,(unknown),(unknown),TFT,THAI FLYING,Thailand,N
4927,Transportes Aereos San Rafael,(unknown),(unknown),SRF,SAN RAFEAL,Chile,N
4928,Tayside Aviation,(unknown),(unknown),TFY,TAYSIDE,United Kingdom,N
4929,TG Aviation,(unknown),(unknown),TGC,THANET,United Kingdom,N
4930,Trabajos Aereos,(unknown),(unknown),TGE,TASA,Spain,N
4931,Transportes Aereos Regionales,(unknown),(unknown),TGI,TRANSPORTE REGIONAL,Mexico,N
4932,TAG Aviation Espana,(unknown),(unknown),TGM,TAG ESPANA,Spain,N
4933,Trigana Air Service,(unknown),(unknown),TGN,TRIGANA,Indonesia,Y
4934,Titan Airways,(unknown),ZT,AWC,ZAP,United Kingdom,N
4935,Transport Canada,(unknown),(unknown),TGO,TRANSPORT,Canada,N
4936,Tiger Airways,(unknown),TR,TGW,GO CAT,Singapore,Y
4937,Tiger Airways Australia,(unknown),TT,TGW,GO CAT,Australia,Y
4938,Transair Gabon],(unknown),(unknown),TGX,TRANSGABON,Gabon,N
4939,Trans Guyana Airways,(unknown),(unknown),TGY,TRANS GUYANA,Guyana,N
4940,Thai Airways International,(unknown),TG,THA,THAI,Thailand,Y
4941,Tar Heel Aviation,(unknown),(unknown),THC,TARHEEL,United States,N
4942,Toumai Air Tchad,(unknown),(unknown),THE,TOUMAI AIR,Chad,N
4943,Touraine Helicoptere,(unknown),(unknown),THF,TOURAINE HELICO,France,N
4944,Thai Global Airline,(unknown),(unknown),THG,THAI GLOBAL,Thailand,N
4945,Thai Jet Intergroup,(unknown),(unknown),THJ,THAI JET,Thailand,N
4946,Turk Hava Kurumu Hava Taksi Isletmesi,(unknown),(unknown),THK,HUR KUS,Turkey,Y
4947,Thai AirAsia,Thai Air Asia,FD,AIQ,THAI ASIA,Thailand,Y
4948,TACA De Honduras,(unknown),(unknown),THO,LEMPIRA,Honduras,N
4949,Tehran Airline,(unknown),(unknown),THR,TEHRAN AIR,Iran,N
4950,Thunder Airlines,(unknown),(unknown),THU,AIR THUNDER,Canada,N
4951,Turkish Airlines,(unknown),TK,THY,TURKAIR,Turkey,Y
4952,Trans Helicoptere Service,(unknown),(unknown),THZ,LYON HELIJET,France,N
4953,Trans International Airlines,(unknown),(unknown),TIA,TRANS INTERNATIONAL,United States,N
4954,Travel International Air Charters,(unknown),(unknown),TIC,TRAVEL INTERNATIONAL,Zambia,N
4955,Time Air,(unknown),(unknown),TIE,TIME AIR,Czech Republic,N
4956,Tic Air,(unknown),(unknown),TIK,TICAIR,Australia,N
4957,Tajikistan International Airlines,(unknown),(unknown),TIL,TIL,Tajikistan,Y
4958,TEAM Transportes Aereos,(unknown),(unknown),TIM,TEAM BRASIL,Brazil,N
4959,Taino Tours,(unknown),(unknown),TIN,TAINO,Dominican Republic,N
4960,Tesis,(unknown),(unknown),TIS,TESIS,Russia,N
4961,Transcarga Intl Airways,(unknown),(unknown),TIW,TIACA,Venezuela,N
4962,Tajikair,(unknown),(unknown),TJK,TAJIKAIR,Tajikistan,N
4963,Tien-Shan,(unknown),(unknown),TJN,NERON,Kazakhstan,N
4964,Tyrolean Jet Service,(unknown),(unknown),TJS,TYROLJET,Austria,N
4965,Twin Jet,(unknown),T7,TJT,TWINJET,France,Y
4966,Tikal Jets Airlines,(unknown),(unknown),TKC,TIKAL,Guatemala,N
4967,Take Air Line,(unknown),(unknown),TKE,ISLAND BIRD,France,N
4968,Tropical International Airways,(unknown),(unknown),TKX,TROPEXPRESS,Saint Kitts and Nevis,N
4969,Thai Sky Airlines,(unknown),9I,TKY,THAI SKY,Thailand,N
4970,Translift Airways,(unknown),(unknown),TLA,TRANSLIFT,Ireland,Y
4971,Transport Africa,(unknown),(unknown),TLF,TRANS-LEONE,Sierra Leone,N
4972,Trans Atlantic Airlines,(unknown),(unknown),TLL,ATLANTIC LEONE,Sierra Leone,N
4973,Eagle Canyon Airlines,(unknown),(unknown),TLO,TALON AIR,United States,N
4974,Tulip Air,(unknown),TD,TLP,TULIPAIR,Netherland,N
4975,Tunisavia,(unknown),(unknown),TAJ,TUNISAVIA,Tunisia,N
4976,TLC Air,(unknown),(unknown),TLS,TEALSY,United States,N
4977,Turtle Airways,(unknown),(unknown),TLT,TURTLE,Fiji,N
4978,Travelair,(unknown),(unknown),TLV,PAJAROS,Uruguay,N
4979,Telesis Transair,(unknown),(unknown),TLX,TELESIS,United States,N
4980,Top-Fly,(unknown),(unknown),TLY,TOPFLY,Spain,N
4981,Trans Mediterranean Airlines,(unknown),TL,TMA,TANGO LIMA,Lebanon,Y
4982,Transmed Airlines,(unknown),(unknown),TMD,(unknown),Egypt,N
4983,Tri-MG Intra Asia Airlines,(unknown),GY,TMG,TRILINES,Indonesia,N
4984,Taxis Turisticos Marakame,(unknown),(unknown),TMH,TAXIMARAKAME,Mexico,N
4985,Tamir Airways,(unknown),(unknown),TMI,TAMIRWAYS,Israel,N
4986,Tomahawk Airways,(unknown),(unknown),TMK,TOMAHAWK,United States,N
4987,TAM,(unknown),(unknown),TML,TAM AIRLINE,Madagascar,N
4988,TMC Airlines,(unknown),(unknown),TMM,WILLOW RUN,United States,N
4989,TRAM,(unknown),(unknown),TMQ,TRAM AIR,Mauritania,N
4990,Timberline Air,(unknown),(unknown),TMR,TIMBER,Canada,N
4991,Temsco Helicopters,(unknown),(unknown),TMS,TEMSCO,United States,N
4992,Trans Midwest Airlines,(unknown),(unknown),TMT,TRANS MIDWEST,United States,N
4993,Tramon Air,(unknown),(unknown),TMX,TRAMON,South Africa,N
4994,Transportes Aereos del Mundo Maya,(unknown),(unknown),TMY,MUNDO MAYA,Mexico,N
4995,Tranporte Amazonair,(unknown),(unknown),TMZ,TRANS AMAZON,Venezuela,N
4996,Trans Air-Benin,(unknown),(unknown),TNB,TRANS-BENIN,Benin,N
4997,Taxis Aereos del Noroeste,(unknown),(unknown),TNE,TAXINOROESTE,Mexico,N
4998,Transafricaine,(unknown),(unknown),TNF,TRANSFAS,Burkina Faso,N
4999,Tennessee Air National Guard 164th Airlift Group,(unknown),(unknown),TNG,(unknown),United States,N
5000,Transair International Linhas Aereas,(unknown),(unknown),TNI,TRANSINTER,United States,N
5001,Tengeriyn Ulaach Shine,(unknown),(unknown),TNL,SKY HORSE,Mongolia,N
5002,Tiara Air,(unknown),3P,TNM,TIARA,Aruba,Y
5003,Transped Aviation,(unknown),(unknown),TNP,TRANSPED,Austria,N
5004,Tanana Air Services,(unknown),(unknown),TNR,TAN AIR,United States,N
5005,Trans North Turbo Air,(unknown),(unknown),TNT,TRANS NORTH,Canada,N
5006,Transnorthern,(unknown),(unknown),TNV,TRANSNORTHERN,United States,N
5007,Trans Nation Airways,(unknown),(unknown),TNW,TRANS-NATION,Ethiopia,N
5008,Trener Ltd,(unknown),(unknown),TNX,TRAINER,Hungary,N
5009,Twin Town Leasing Company,(unknown),(unknown),TNY,TWINCAL,United States,N
5010,Tobruk Air,(unknown),7T,TOB,TOBRUK AIR,Libya,N
5011,TOJ Airlines,(unknown),(unknown),TOJ,TOJ AIRLINE,Tajikistan,N
5012,Tol-Air Services,(unknown),TI,TOL,TOL AIR,United States,N
5013,Thomsonfly,(unknown),BY,TOM,TOMSON,United Kingdom,Y
5014,Top Air,(unknown),(unknown),TOP,AIR TOP,Turkey,N
5015,Toronto Airways,(unknown),(unknown),TOR,TORONTAIR,Canada,N
5016,Tropic Air,(unknown),PM,TOS,TROPISER,Belize,Y
5017,Totavia,(unknown),(unknown),TOT,(unknown),Canada,N
5018,Tower Air,(unknown),FF,TOW,TEE AIR,United States,N
5019,Toyota Canada,(unknown),(unknown),TOY,TOYOTA,Canada,N
5020,TAMPA,(unknown),QT,TPA,TAMPA,Colombia,Y
5021,Top Speed,(unknown),(unknown),TPD,TOP SPEED,Austria,N
5022,Taxis Aereos del Pacifico,(unknown),(unknown),TPF,TAXIPACIFICO,Mexico,N
5023,Transportes Aereos Pegaso,(unknown),(unknown),TPG,TRANSPEGASO,Mexico,N
5024,TAR Interpilot,(unknown),(unknown),TPL,INTERPILOT,Mauritania,N
5025,Transpais Aereo,(unknown),(unknown),TPM,TRANSPAIS,Mexico,N
5026,Transportacion Aerea del Norte,(unknown),(unknown),TPN,AEREA DELNORTE,Mexico,N
5027,Transpac Express,(unknown),(unknown),TPP,TRANS EXPRESS,Australia,N
5028,Taxis Aereos De Parral,(unknown),(unknown),TPR,TAXIS PARRAL,Mexico,N
5029,TAPSA Transportes Aereos Petroleros,(unknown),(unknown),TPS,TAPSA,Argentina,N
5030,Transportes Aereo del Sureste,(unknown),(unknown),TPT,TASSA,Mexico,N
5031,Trans American Airlines (Trans Am),(unknown),(unknown),TPU,TRANS PERU,Peru,N
5032,Thai Pacific Airlines Business,(unknown),(unknown),TPV,THAI PACIFIC,Thailand,N
5033,Transportes Aereos De Xalapa,(unknown),(unknown),TPX,TRANSXALAPA,Mexico,N
5034,Trans-Provincial Airlines,(unknown),(unknown),TPY,TRANS PROVINCIAL,Canada,N
5035,Transportes La Paz,(unknown),(unknown),TPZ,TRANSPAZ,Mexico,N
5036,Taquan Air Services,(unknown),(unknown),TQN,TAQUAN,United States,N
5037,Transportacion Aerea De Queretaro,(unknown),(unknown),TQR,TRANSQUERETARO,Mexico,N
5038,TransAsia Airways,(unknown),GE,TNA,TransAsia,Taiwan,Y
5039,Transavia Holland,(unknown),HV,TRA,TRANSAVIA,Netherlands,Y
5040,Trans Air Charter,(unknown),(unknown),TRC,TRACKER,United States,N
5041,TACV,(unknown),VR,TCV,CABOVERDE,Portugal,Y
5042,Trans Island Air,(unknown),(unknown),TRD,TRANS ISLAND,Barbados,N
5043,Taxi Air Fret,(unknown),(unknown),TRF,TAXI JET,France,N
5044,TRAGSA (Medios Aereos),(unknown),(unknown),TRG,(unknown),Spain,N
5045,Trans Euro Air,(unknown),(unknown),TRJ,HIGH TIDE,United Kingdom,N
5046,Transport Aerien de Mauritanie,(unknown),(unknown),TRM,SOTRANS,Mauritania,N
5047,Tropic Airlines-Air Molokai,(unknown),(unknown),TRO,MOLOKAI,United States,N
5048,Turdus Airways,(unknown),(unknown),TRQ,HUNTER,Netherland,N
5049,Tramson Limited,(unknown),(unknown),TRR,TRAMSON,Sudan,N
5050,Trans Arabian Air Transport,(unknown),(unknown),TRT,TRANS ARABIAN,Sudan,N
5051,Triangle Airline (Uganda),(unknown),(unknown),TRU,TRI AIR,Uganda,N
5052,Transwestern Airlines of Utah,(unknown),(unknown),TRW,TRANS-WEST,United States,N
5053,Tristar Airlines,(unknown),(unknown),TRY,TRISTAR AIR,United States,N
5054,TransMeridian Airlines,(unknown),T9,TRZ,TRANS-MERIDIAN,United States,N
5055,Transair France,(unknown),(unknown),TSA,AIRTRAF,France,N
5056,TAF-Linhas Aereas,(unknown),(unknown),TSD,TAFI,Brazil,N
5057,Transmile Air Services,(unknown),TH,TSE,TRANSMILE,Malaysia,N
5058,Trans-Air-Congo,(unknown),(unknown),TSG,TRANS-CONGO,Republic of the Congo,N
5059,Transport'air,(unknown),(unknown),TSI,TRANSPORTAIR,France,N
5060,Trast Aero,(unknown),S5,TSJ,TRAST AERO,Kyrgyzstan,N
5061,Trast Aero,(unknown),(unknown),TSK,TOMSK-AVIA,Kyrgyzstan,N
5062,Thai Aviation Services,(unknown),(unknown),TSL,THAI AVIATION,Thailand,N
5063,Taftan Airlines,(unknown),(unknown),SBT,TAFTAN,Iran,N
5064,Transwest Air,(unknown),9T,ABS,ATHABASKA,Canada,Y
5065,Trans Sayegh Airport Services,(unknown),(unknown),TSM,(unknown),Lebanon,N
5066,Trans-Air Services,(unknown),(unknown),TSN,AIR TRANS,Nigeria,N
5067,Transaero Airlines,(unknown),UN,TSO,TRANSOVIET,Russia,Y
5068,Transportes Aereos Inter,(unknown),(unknown),TSP,TRANSPO-INTER,Guatemala,N
5069,Trans Service Airlift,(unknown),(unknown),TSR,TRANS SERVICE,Democratic Republic of Congo,N
5070,Tri-State Aero,(unknown),(unknown),TSS,TRI-STATE,United States,N
5071,TRAST,(unknown),(unknown),TST,TRAST,Kazakhstan,N
5072,Tropair Airservices,(unknown),(unknown),TSV,TROPIC,United Kingdom,N
5073,Transwings,(unknown),(unknown),TSW,SWISSTRANS,Switzerland,N
5074,Thai Star Airlines,(unknown),T9,TSX,THAI STAR,Thailand,N
5075,Tristar Air,(unknown),(unknown),TSY,TRIPLE STAR,Egypt,N
5076,TTA - Sociedade de Transporte e Trabalho Aereo,(unknown),(unknown),TTA,KANIMANBO,Mozambique,N
5077,Transteco,(unknown),(unknown),TTC,TRANSTECO,Angola,N
5078,Tarhan Tower Airlines,(unknown),(unknown),TTH,(unknown),Turkey,N
5079,Total Linhas Aereas,(unknown),(unknown),TTL,TOTAL,Brazil,N
5080,Triple O Aviation,(unknown),(unknown),TTP,MIGHTY WING,Nigeria,N
5081,Transportaciones Y Servicios Aereos,(unknown),(unknown),TTR,TRANSPORTACIONES,Mexico,N
5082,Transporte Aereo Tecnico Ejecutivo,(unknown),(unknown),TTS,TECNICO,Mexico,N
5083,Turkmenistan Airlines,Turkmenhovayollary,T5,TUA,TURKMENISTAN,Turkmenistan,Y
5084,Turismo Aereo de Chile,(unknown),(unknown),TUC,TURICHILE,Chile,N
5085,Tuninter,(unknown),UG,TUI,(unknown),Tunisia,Y
5086,Tulpar Air,(unknown),(unknown),TUL,URSAL,Russia,N
5087,Tyumenspecavia,(unknown),(unknown),TUM,TUMTEL,Russia,N
5088,Taxi Aereo Turistico,(unknown),(unknown),TUO,TURISTICO,Mexico,N
5089,Tulpar Air Service,(unknown),(unknown),TUX,TULPA,Kazakhstan,N
5090,Tuna Aero,(unknown),(unknown),TUZ,TUNA,Sweden,N
5091,Trans America Airlines,(unknown),(unknown),TVA,TRANS-AMERICA,United States,N
5092,Trabajos Aereos Vascongados,(unknown),(unknown),TVH,TRAVASA,Spain,N
5093,Tiramavia,(unknown),(unknown),TVI,TIRAMAVIA,Moldova,N
5094,Travel Service,(unknown),(unknown),TVL,TRAVEL SERVICE,Hungary,N
5095,Transavio,(unknown),(unknown),TVO,TRANS-BALLERIO,Italy,N
5096,Tavrey Airlines,(unknown),T6,TVR,TAVREY,Ukraine,N
5097,Travel Service,(unknown),QS,TVS,SKYTRAVEL,Czech Republic,Y
5098,Trans World Airlines,TWA,TW,TWA,TWA,United States,N
5099,Transwede Airways,(unknown),(unknown),TWE,TRANSWEDE,Sweden,N
5100,Twinjet Aircraft Sales,(unknown),(unknown),TWJ,(unknown),United Kingdom,N
5101,Tradewinds Aviation,(unknown),(unknown),TWL,TRADEWINDS CANADA,Canada,N
5102,Transairways,(unknown),(unknown),TWM,(unknown),Mozambique,N
5103,Twente Airlines,(unknown),(unknown),TWO,COLIBRI,Netherlands,N
5104,Trans Air Welwitchia,(unknown),(unknown),TWW,WELWITCHIA,Angola,N
5105,Texair Charter,(unknown),(unknown),TXA,OKAY AIR,United States,N
5106,Transaviaexport,(unknown),AL,TXC,TRANSEXPORT,Belarus,N
5107,Transilvania Express,(unknown),(unknown),TXE,TRANSAIR EXPRESS,Romania,N
5108,Taxi Aereo Cozatl,(unknown),(unknown),TXL,TAXI COZATL,Mexico,N
5109,Taxi Aereo de Mexico,(unknown),(unknown),TXM,TAXIMEX,Mexico,N
5110,Texas National Airlines,(unknown),(unknown),TXN,TEXAS NATIONAL,United States,N
5111,Taxis Aereos de Sinaloa,(unknown),(unknown),TXO,TAXIS SINALOA,Mexico,N
5112,Taxirey,(unknown),(unknown),TXR,TAXIREY,Mexico,N
5113,Texas Airlines,(unknown),(unknown),TXS,TEXAIR,United States,N
5114,Texas Air Charters,(unknown),(unknown),TXT,TEXAS CHARTER,United States,N
5115,Tex Star Air Freight,(unknown),(unknown),TXZ,TEX STAR,United States,N
5116,Tayflite,(unknown),(unknown),TYF,TAYFLITE,United Kingdom,N
5117,Trygg-Flyg,(unknown),(unknown),TYG,TRYGG,Sweden,N
5118,Tyrol Air Ambulance,(unknown),(unknown),TYW,TYROL AMBULANCE,Austria,N
5119,Transporte Aereo Ernesto Saenz,(unknown),(unknown),TZE,TRANSPORTE SAENZ,Mexico,N
5120,Tajikstan,(unknown),(unknown),TZK,TAJIKSTAN,Tajikistan,N
5121,Thyssen Krupp AG,(unknown),(unknown),BLI,BLUELINE,Germany,N
5122,TUIfly Nordic,(unknown),6B,BLX,BLUESCAN,Sweden,Y
5123,Transportes Aereos Bolivianos,(unknown),(unknown),BOL,BOL,Bolivia,N
5124,Tiphook PLC,(unknown),(unknown),BOX,BOX,United Kingdom,N
5125,Top Flight Air Service,(unknown),(unknown),CHE,CHECK AIR,United States,N
5126,Trans America,(unknown),(unknown),CLR,CLINTON AIRWAYS,United States,N
5127,Triple Alpha,(unknown),(unknown),CLU,CAROLUS,Germany,N
5128,Tashkent Aircraft Production Corporation,(unknown),(unknown),CTP,CORTAS,Uzbekistan,N
5129,Texas Airways,(unknown),(unknown),CWT,TEXAS AIRWAYS,United States,N
5130,Transportes Aereos Don Carlos,(unknown),(unknown),DCL,DON CARLOS,Chile,N
5131,Telnic Limited,(unknown),(unknown),DOT,DOT TEL,United Kingdom,N
5132,Triton Airlines,(unknown),(unknown),DRC,TRITON AIR,Canada,N
5133,TAAG Angola Airlines,(unknown),DT,DTA,DTA,Angola,Y
5134,Tassili Airlines,(unknown),SF,DTH,TASSILI AIR,Algeria,N
5135,Transporte Ejecutivo Aereo,(unknown),(unknown),EAR,EJECUTIVO-AEREO,Mexico,N
5136,Transportes Aereos Nacionales De Selva Tans,(unknown),(unknown),ELV,AEREOS SELVA,Peru,N
5137,TAG Farnborough Airport,(unknown),(unknown),FBO,(unknown),United Kingdom,N
5138,Transaviaservice,(unknown),(unknown),FNV,TRANSAVIASERVICE,Georgia,N
5139,TAG Aviation,(unknown),(unknown),FPG,TAG AVIATION,Switzerland,N
5140,The 955 Preservation Group,(unknown),(unknown),GFN,GRIFFON,United Kingdom,N
5141,Trans-Air-Link,(unknown),(unknown),GJB,SKY TRUCK,United States,N
5142,Tradewind Aviation,(unknown),(unknown),GPD,GOODSPEED,United States,N
5143,Trail Lake Flying Service,(unknown),(unknown),HBA,HARBOR AIR,United States,N
5144,TAF Helicopters,(unknown),(unknown),HET,HELITAF,Spain,N
5145,Tango Bravo,(unknown),(unknown),HTO,HELI TANGO,France,N
5146,Turkish Air Force,(unknown),(unknown),HVK,TURKISH AIRFORCE,Turkey,Y
5147,Thryluthjonustan,(unknown),(unknown),IHS,(unknown),Iceland,N
5148,TA-Air Airline,(unknown),(unknown),IRF,TA-AIR,Iran,N
5149,Tara Air Line,(unknown),(unknown),IRR,TARAIR,Iran,N
5150,Trading Air Cargo,(unknown),(unknown),JCH,TRADING CARGO,Mauritania,N
5151,Trans-Kiev,(unknown),(unknown),KCA,TRANS-KIEV,Ukraine,N
5152,Tal Air Charters,(unknown),(unknown),JEL,JETEL,Canada,N
5153,Transcontinental Airlines,(unknown),(unknown),KRA,REGATA,Kazakhstan,N
5154,Transaviabaltika,(unknown),(unknown),KTB,TRANSBALTIKA,Lithuania,N
5155,Transair-Gyraintiee,(unknown),(unknown),KTS,KOTAIR,Russia,N
5156,TAM Mercosur,(unknown),PZ,LAP,PARAGUAYA,Paraguay,Y
5157,The Lancair Company,(unknown),(unknown),LCC,LANCAIR,United States,N
5158,The Army Aviation Heritage Foundation,(unknown),(unknown),LEG,LEGACY,United States,N
5159,Top Sky International,(unknown),(unknown),LKW,TOPINTER,Indonesia,N
5160,Trans States Airlines,(unknown),AX,LOF,WATERSKI,United States,Y
